invoice_id,store_id,customer_id,invoice_date,payment_method,line_item,product_id,quantity,unit_price,discount
6197,44,887,2023-08-13 17:03:00,Cash,10,1509,6,8.53,0.2
6197,44,887,2023-08-13 17:03:00,Cash,11,512,2,8.16,0
6197,44,887,2023-08-13 17:03:00,Cash,12,729,4,2.58,0.1
6198,26,735,2025-11-22 17:10:00,Debit Card,1,1152,2,9.89,0.1
6198,26,735,2025-11-22 17:10:00,Debit Card,2,1333,1,9.02,0.1
6199,15,24,2025-09-26 12:34:00,Debit Card,1,2005,3,3.95,0.1
6199,15,24,2025-09-26 12:34:00,Debit Card,2,427,1,5.87,0
6200,46,,2024-11-15 15:58:00,Cash,1,2081,3,7.86,0.2
6200,46,,2024-11-15 15:58:00,Cash,2,1983,3,5.11,0
6200,46,,2024-11-15 15:58:00,Cash,3,1763,2,19.09,0
6201,33,,2024-05-07 21:47:00,Debit Card,1,280,2,9.45,0.05
6201,33,,2024-05-07 21:47:00,Debit Card,2,1509,5,8.53,0.1
6201,33,,2024-05-07 21:47:00,Debit Card,3,2367,3,2.67,0
6201,33,,2024-05-07 21:47:00,Debit Card,4,2128,6,10.68,0.05
6202,17,256,2023-09-24 14:15:00,EBT,1,1082,6,31.0,0
6202,17,256,2023-09-24 14:15:00,EBT,2,1531,2,10.9,0.05
6203,11,214,2024-04-03 18:21:00,Credit Card,1,1958,1,10.85,0
6204,30,487,2023-05-05 12:56:00,Gift Card,1,10,1,6.82,0.2
6205,18,670,2023-04-16 11:47:00,Mobile Pay,1,592,2,10.14,0
6205,18,670,2023-04-16 11:47:00,Mobile Pay,2,444,5,6.16,0
6205,18,670,2023-04-16 11:47:00,Mobile Pay,3,555,5,9.8,0
6206,43,,2025-12-05 17:58:00,EBT,1,1351,4,4.04,0.15
6206,43,,2025-12-05 17:58:00,EBT,2,635,1,7.08,0
6206,43,,2025-12-05 17:58:00,EBT,3,901,5,27.65,0.05
6207,16,354,2025-05-09 21:24:00,PayPal,1,2188,6,10.47,0
6207,16,354,2025-05-09 21:24:00,PayPal,2,2010,3,3.24,0
6207,16,354,2025-05-09 21:24:00,PayPal,3,481,6,12.02,0.05
6207,16,354,2025-05-09 21:24:00,PayPal,4,1741,2,11.46,0.2
6207,16,354,2025-05-09 21:24:00,PayPal,5,258,4,6.31,0
6207,16,354,2025-05-09 21:24:00,PayPal,6,1885,3,6.7,0.1
6208,4,,2025-09-11 12:36:00,EBT,1,2160,5,12.01,0.2
6208,4,,2025-09-11 12:36:00,EBT,2,740,1,2.69,0.1
6208,4,,2025-09-11 12:36:00,EBT,3,1833,6,5.39,0.15
6208,4,,2025-09-11 12:36:00,EBT,4,2217,3,33.56,0
6208,4,,2025-09-11 12:36:00,EBT,5,1920,3,11.34,0.15
6208,4,,2025-09-11 12:36:00,EBT,6,2363,1,3.91,0
6208,4,,2025-09-11 12:36:00,EBT,7,339,4,11.2,0
6208,4,,2025-09-11 12:36:00,EBT,8,1463,6,8.22,0
6208,4,,2025-09-11 12:36:00,EBT,9,2441,3,12.73,0.15
6208,4,,2025-09-11 12:36:00,EBT,10,297,5,6.66,0.2
6209,41,1,2025-04-01 16:55:00,Gift Card,1,647,1,11.18,0.1
6209,41,1,2025-04-01 16:55:00,Gift Card,2,602,6,29.41,0.15
6210,40,573,2024-11-29 20:32:00,Mobile Pay,1,971,2,24.46,0.2
6210,40,573,2024-11-29 20:32:00,Mobile Pay,2,1059,1,1.85,0.2
6211,34,559,2024-07-11 17:56:00,Gift Card,1,1190,4,26.59,0.2
6212,42,18496,2023-06-20 14:05:00,Cash,1,1991,1,12.8,0.15
6212,42,18496,2023-06-20 14:05:00,Cash,2,2377,3,5.07,0
6214,23,280,2023-12-04 15:56:00,Mobile Pay,1,300,1,1.37,0.05
6214,23,280,2023-12-04 15:56:00,Mobile Pay,2,2283,5,4.18,0.2
6214,23,280,2023-12-04 15:56:00,Mobile Pay,3,2491,2,11.71,0.2
6215,4,52597,2024-09-30 15:48:00,EBT,1,1735,5,9.86,0
6215,4,52597,2024-09-30 15:48:00,EBT,2,1139,1,24.45,0
6215,4,52597,2024-09-30 15:48:00,EBT,3,2173,1,2.8,0
6216,14,259,2025-08-06 19:18:00,Cash,1,1236,6,12.04,0.2
6216,14,259,2025-08-06 19:18:00,Cash,2,214,3,10.22,0.05
6217,42,438,2024-07-06 11:29:00,EBT,1,972,3,15.57,0.05
6217,42,438,2024-07-06 11:29:00,EBT,2,189,3,9.42,0.05
6218,24,716,2023-07-01 17:46:00,Cash,1,340,1,8.67,0
6219,49,367,2024-11-07 09:31:00,PayPal,1,2076,5,12.17,0.1
6219,49,367,2024-11-07 09:31:00,PayPal,2,1441,4,6.98,0
6219,49,367,2024-11-07 09:31:00,PayPal,3,768,2,5.45,0
6219,49,367,2024-11-07 09:31:00,PayPal,4,2299,4,10.56,0
6220,18,39785,2025-07-03 14:20:00,Gift Card,1,190,3,10.17,0.15
6220,18,39785,2025-07-03 14:20:00,Gift Card,2,2065,5,4.59,0.15
6220,18,39785,2025-07-03 14:20:00,Gift Card,3,1235,1,14.03,0.2
6221,8,,2025-03-27 06:03:00,Gift Card,1,1350,3,2.22,0.15
6221,8,,2025-03-27 06:03:00,Gift Card,2,783,2,11.37,0
6221,8,,2025-03-27 06:03:00,Gift Card,3,1077,5,12.64,0.1
6222,24,,2025-05-18 10:34:00,PayPal,1,2331,4,11.67,0.2
6222,24,,2025-05-18 10:34:00,PayPal,2,1369,1,4.02,0
6222,24,,2025-05-18 10:34:00,PayPal,3,929,2,4.13,0.05
6222,24,,2025-05-18 10:34:00,PayPal,4,312,2,1.66,0
6223,28,485,2023-02-18 12:13:00,EBT,1,1660,3,2.95,0
6223,28,485,2023-02-18 12:13:00,EBT,2,682,4,4.62,0
6223,28,485,2023-02-18 12:13:00,EBT,3,220,5,6.24,0.15
6223,28,485,2023-02-18 12:13:00,EBT,4,976,4,13.82,0.05
6223,28,485,2023-02-18 12:13:00,EBT,5,1388,4,4.11,0
6223,28,485,2023-02-18 12:13:00,EBT,6,320,1,4.03,0.2
6223,28,485,2023-02-18 12:13:00,EBT,7,256,2,1.82,0.1
6223,28,485,2023-02-18 12:13:00,EBT,8,1202,6,31.98,0.2
6223,28,485,2023-02-18 12:13:00,EBT,9,2298,5,2.46,0.1
6224,2,507,2024-01-23 21:34:00,PayPal,1,298,1,27.71,0.2
6224,2,507,2024-01-23 21:34:00,PayPal,2,1110,6,10.63,0.15
6224,2,507,2024-01-23 21:34:00,PayPal,3,197,5,2.28,0.2
6224,2,507,2024-01-23 21:34:00,PayPal,4,810,2,12.42,0.1
6225,50,708,2023-05-10 11:57:00,Mobile Pay,1,769,4,14.0,0
6225,50,708,2023-05-10 11:57:00,Mobile Pay,2,2219,3,9.51,0.05
6226,23,774,2023-09-01 09:24:00,Mobile Pay,1,1290,6,11.73,0
6226,23,774,2023-09-01 09:24:00,Mobile Pay,2,2421,3,6.77,0.2
6226,23,774,2023-09-01 09:24:00,Mobile Pay,3,390,3,2.67,0.15
6226,23,774,2023-09-01 09:24:00,Mobile Pay,4,448,3,7.73,0.15
6227,30,389,2025-02-19 09:26:00,EBT,1,1101,1,5.02,0
6227,30,389,2025-02-19 09:26:00,EBT,2,333,4,10.68,0.05
6227,30,389,2025-02-19 09:26:00,EBT,3,65,6,5.22,0.05
6227,30,389,2025-02-19 09:26:00,EBT,4,873,3,8.29,0.2
6227,30,389,2025-02-19 09:26:00,EBT,5,976,4,13.82,0
6227,30,389,2025-02-19 09:26:00,EBT,6,339,6,11.2,0.05
6228,11,,2024-01-22 06:43:00,Credit Card,1,1172,2,3.79,0
6229,35,4,2025-06-27 18:13:00,Credit Card,1,1873,1,11.38,0.1
6229,35,4,2025-06-27 18:13:00,Credit Card,2,2195,6,8.8,0
6230,29,728,2025-06-22 16:09:00,Cash,1,170,1,5.4,0
6230,29,728,2025-06-22 16:09:00,Cash,2,135,1,6.65,0
6230,29,728,2025-06-22 16:09:00,Cash,3,537,4,11.96,0
6231,26,,2025-10-29 16:37:00,EBT,1,1204,6,6.95,0.05
6231,26,,2025-10-29 16:37:00,EBT,2,416,1,11.52,0.2
6231,26,,2025-10-29 16:37:00,EBT,3,668,5,7.37,0
6231,26,,2025-10-29 16:37:00,EBT,4,1119,4,5.92,0.2
6231,26,,2025-10-29 16:37:00,EBT,5,2392,6,34.93,0
6231,26,,2025-10-29 16:37:00,EBT,6,1132,5,8.01,0
6231,26,,2025-10-29 16:37:00,EBT,7,1353,4,10.55,0
6232,9,79407,2025-12-29 08:48:00,Debit Card,1,146,3,6.89,0.1
6232,9,79407,2025-12-29 08:48:00,Debit Card,2,427,4,5.87,0
6232,9,79407,2025-12-29 08:48:00,Debit Card,3,883,2,8.88,0.15
6232,9,79407,2025-12-29 08:48:00,Debit Card,4,1207,5,10.44,0.05
6232,9,79407,2025-12-29 08:48:00,Debit Card,5,704,5,6.98,0
6232,9,79407,2025-12-29 08:48:00,Debit Card,6,2395,6,6.92,0.2
6233,12,951,2025-06-23 14:37:00,Cash,1,184,2,6.31,0.05
6233,12,951,2025-06-23 14:37:00,Cash,2,388,2,10.36,0
6234,49,558,2023-04-24 17:48:00,EBT,1,840,4,22.06,0
6234,49,558,2023-04-24 17:48:00,EBT,2,1321,3,27.17,0
6234,49,558,2023-04-24 17:48:00,EBT,3,1479,6,2.27,0.15
6234,49,558,2023-04-24 17:48:00,EBT,4,1076,5,27.44,0.15
6235,28,766,2025-03-24 15:56:00,Cash,1,1395,4,11.08,0
6235,28,766,2025-03-24 15:56:00,Cash,2,1195,4,3.51,0.1
6235,28,766,2025-03-24 15:56:00,Cash,3,2195,2,8.8,0.1
6235,28,766,2025-03-24 15:56:00,Cash,4,1088,6,27.85,0.15
6235,28,766,2025-03-24 15:56:00,Cash,5,1692,1,19.32,0
6236,45,842,2023-09-07 19:21:00,PayPal,1,48,4,24.63,0.15
6236,45,842,2023-09-07 19:21:00,PayPal,2,10,1,6.82,0.15
6236,45,842,2023-09-07 19:21:00,PayPal,3,797,3,12.53,0
6236,45,842,2023-09-07 19:21:00,PayPal,4,1064,1,3.78,0.2
6236,45,842,2023-09-07 19:21:00,PayPal,5,1738,6,24.97,0
6237,5,10,2025-02-09 15:17:00,Cash,1,1870,5,3.38,0.2
6238,35,338,,PayPal,1,1420,6,9.83,0
6238,35,338,,PayPal,2,685,1,31.27,0
6238,35,338,,PayPal,3,2114,5,13.28,0.2
6239,36,209,2023-03-05 19:12:00,Cash,1,1096,3,5.45,0.05
6239,36,209,2023-03-05 19:12:00,Cash,2,1260,5,10.66,0.1
6240,28,676,2024-08-26 07:54:00,PayPal,1,20,3,2.23,0
6240,28,676,2024-08-26 07:54:00,PayPal,2,802,1,11.58,0
6240,28,676,2024-08-26 07:54:00,PayPal,3,943,6,7.14,0.2
6240,28,676,2024-08-26 07:54:00,PayPal,4,862,3,2.83,0
6241,39,196,2024-10-06 06:18:00,PayPal,1,919,2,5.2,0.2
6241,39,196,2024-10-06 06:18:00,PayPal,2,1882,1,10.64,0
6242,2,870,2025-04-19 16:29:00,EBT,1,824,3,13.33,0
6242,2,870,2025-04-19 16:29:00,EBT,2,627,5,3.86,0
6242,2,870,2025-04-19 16:29:00,EBT,3,2411,1,2.4,0.05
6243,1,542,2025-07-13 07:07:00,EBT,1,1792,3,2.41,0
6244,3,119,2023-10-17 18:59:00,Debit Card,1,289,1,1.9,0.2
6245,48,532,2023-09-05 08:15:00,PayPal,1,1244,4,11.65,0
6245,48,532,2023-09-05 08:15:00,PayPal,2,1682,3,5.69,0.2
6245,48,532,2023-09-05 08:15:00,PayPal,3,1577,5,5.56,0.2
6245,48,532,2023-09-05 08:15:00,PayPal,4,1677,4,12.02,0.05
6245,48,532,2023-09-05 08:15:00,PayPal,5,2239,6,1.48,0
6245,48,532,2023-09-05 08:15:00,PayPal,6,1400,4,12.36,0
6245,48,532,2023-09-05 08:15:00,PayPal,7,2130,6,13.88,0
6245,48,532,2023-09-05 08:15:00,PayPal,8,584,1,4.11,0.1
6246,26,548,2023-02-04 21:24:00,Cash,1,846,2,5.85,0
6247,15,86402,2025-08-20 18:37:00,EBT,1,1520,2,9.22,0
6247,15,86402,2025-08-20 18:37:00,EBT,2,1158,2,7.23,0.1
6247,15,86402,2025-08-20 18:37:00,EBT,3,353,2,9.95,0.2
6248,30,732,2024-04-25 15:39:00,Mobile Pay,1,1591,1,19.81,0.2
6248,30,732,2024-04-25 15:39:00,Mobile Pay,2,1750,6,5.78,0
6248,30,732,2024-04-25 15:39:00,Mobile Pay,3,493,6,28.97,0
6248,30,732,2024-04-25 15:39:00,Mobile Pay,4,1154,3,8.52,0
6248,30,732,2024-04-25 15:39:00,Mobile Pay,5,677,1,7.39,0.2
6248,30,732,2024-04-25 15:39:00,Mobile Pay,6,138,6,8.85,0.1
6248,30,732,2024-04-25 15:39:00,Mobile Pay,7,465,4,5.76,0.15
6248,30,732,2024-04-25 15:39:00,Mobile Pay,8,2426,4,7.16,0
6249,16,24687,2024-10-06 17:25:00,Gift Card,1,1122,5,12.46,0
6249,16,24687,2024-10-06 17:25:00,Gift Card,2,806,5,19.29,0
6249,16,24687,2024-10-06 17:25:00,Gift Card,3,2315,4,7.01,0.05
6249,16,24687,2024-10-06 17:25:00,Gift Card,4,1276,5,3.95,0
6249,16,24687,2024-10-06 17:25:00,Gift Card,5,1316,6,10.2,0
6249,16,24687,2024-10-06 17:25:00,Gift Card,6,713,1,11.38,0.05
6250,11,439,2023-08-08 08:39:00,EBT,1,491,2,5.81,0
6250,11,439,2023-08-08 08:39:00,EBT,2,368,4,9.42,0
6250,11,439,2023-08-08 08:39:00,EBT,3,1375,2,5.17,0
6250,11,439,2023-08-08 08:39:00,EBT,4,1959,1,9.94,0.05
6250,11,439,2023-08-08 08:39:00,EBT,5,882,2,6.17,0.1
6250,11,439,2023-08-08 08:39:00,EBT,6,169,4,9.07,0
6251,10,51539,2023-02-28 13:48:00,Gift Card,1,1254,5,11.56,0
6251,10,51539,2023-02-28 13:48:00,Gift Card,2,934,3,7.11,0
6252,8,251,2023-07-01 13:50:00,EBT,1,759,4,5.8,0.05
6253,43,892,2025-06-04 10:37:00,Gift Card,1,2261,6,16.19,0.05
6253,43,892,2025-06-04 10:37:00,Gift Card,2,2097,2,7.78,0.15
6253,43,892,2025-06-04 10:37:00,Gift Card,3,1146,6,11.69,0
6253,43,892,2025-06-04 10:37:00,Gift Card,4,1863,2,6.96,0
6253,43,892,2025-06-04 10:37:00,Gift Card,5,510,1,11.95,0
6254,12,,2023-12-28 09:47:00,PayPal,1,347,3,5.7,0.15
6254,12,,2023-12-28 09:47:00,PayPal,2,1458,1,8.66,0
6254,12,,2023-12-28 09:47:00,PayPal,3,1305,6,1.85,0.1
6255,48,191,2024-02-06 14:43:00,Gift Card,1,1832,1,9.3,0
6256,37,20,2025-02-13 14:13:00,Gift Card,1,2422,4,9.08,0.05
6256,37,20,2025-02-13 14:13:00,Gift Card,2,1367,6,14.1,0.1
6256,37,20,2025-02-13 14:13:00,Gift Card,3,606,3,11.65,0
6256,37,20,2025-02-13 14:13:00,Gift Card,4,1557,3,8.43,0.15
6257,41,,2023-05-15 11:56:00,Debit Card,1,1667,1,8.96,0
6258,6,708,2025-09-05 12:46:00,Mobile Pay,1,2358,2,25.99,0
6258,6,708,2025-09-05 12:46:00,Mobile Pay,2,1913,3,4.36,0
6259,20,74,2025-04-04 16:01:00,Debit Card,1,2068,2,5.66,0.05
6260,11,955,2024-03-14 15:35:00,Debit Card,1,1316,2,10.2,0.05
6260,11,955,2024-03-14 15:35:00,Debit Card,2,2052,2,21.14,0
6261,5,199,2025-07-29 18:28:00,Cash,1,319,1,6.43,0.2
6261,5,199,2025-07-29 18:28:00,Cash,2,1912,2,12.14,0.15
6261,5,199,2025-07-29 18:28:00,Cash,3,599,1,11.2,0
6262,39,685,2023-05-20 13:04:00,Gift Card,1,952,6,19.12,0
6262,39,685,2023-05-20 13:04:00,Gift Card,2,523,4,11.04,0.1
6262,39,685,2023-05-20 13:04:00,Gift Card,3,2333,1,5.72,0.2
6262,39,685,2023-05-20 13:04:00,Gift Card,4,1853,4,2.92,0.2
6262,39,685,2023-05-20 13:04:00,Gift Card,5,665,2,6.93,0
6263,8,,2023-10-11 11:29:00,Credit Card,1,458,3,6.05,0
6263,8,,2023-10-11 11:29:00,Credit Card,2,231,3,10.1,0.15
6263,8,,2023-10-11 11:29:00,Credit Card,3,712,2,5.0,0
6263,8,,2023-10-11 11:29:00,Credit Card,4,64,1,8.35,0.2
6263,8,,2023-10-11 11:29:00,Credit Card,5,1918,1,5.53,0
6263,8,,2023-10-11 11:29:00,Credit Card,6,2211,1,8.27,0.1
6264,9,,2025-07-16 19:53:00,Gift Card,1,971,6,24.46,0.15
6264,9,,2025-07-16 19:53:00,Gift Card,2,919,4,5.2,0
6264,9,,2025-07-16 19:53:00,Gift Card,3,1290,5,11.73,0.1
6265,42,6224,2025-10-25 10:15:00,Credit Card,1,744,6,12.56,0.1
6265,42,6224,2025-10-25 10:15:00,Credit Card,2,2311,6,5.12,0.05
6266,14,85191,2023-03-06 12:33:00,Gift Card,1,1262,2,8.9,0.1
6266,14,85191,2023-03-06 12:33:00,Gift Card,2,1952,5,18.19,0
6267,3,120,2023-01-07 14:40:00,Cash,1,1108,6,12.89,0
6267,3,120,2023-01-07 14:40:00,Cash,2,566,2,12.84,0
6267,3,120,2023-01-07 14:40:00,Cash,3,67,3,2.88,0.2
6268,11,991,2025-11-09 17:52:00,Credit Card,1,1949,2,8.85,0
6269,12,194,2024-03-17 21:09:00,Debit Card,1,1194,6,10.9,0
6270,36,385,2024-12-13 10:25:00,Credit Card,1,2074,4,8.35,0.1
6270,36,385,2024-12-13 10:25:00,Credit Card,2,2225,1,7.71,0
6271,29,338,2024-08-16 18:05:00,Credit Card,1,1400,2,12.36,0
6271,29,338,2024-08-16 18:05:00,Credit Card,2,837,4,10.57,0
6271,29,338,2024-08-16 18:05:00,Credit Card,3,2230,3,11.31,0.05
6271,29,338,2024-08-16 18:05:00,Credit Card,4,351,2,12.54,0
6271,29,338,2024-08-16 18:05:00,Credit Card,5,1129,4,22.05,0
6272,25,986,2023-08-23 20:40:00,Cash,1,281,3,14.49,0
6273,30,94132,2023-09-15 09:05:00,Cash,1,2245,3,14.56,0
6273,30,94132,2023-09-15 09:05:00,Cash,2,231,2,10.1,0
6273,30,94132,2023-09-15 09:05:00,Cash,3,2191,2,10.19,0
6274,13,288,2025-09-17 13:32:00,PayPal,1,86,4,6.6,0.15
6274,13,288,2025-09-17 13:32:00,PayPal,2,196,3,8.96,0.05
6275,30,273,2023-05-13 21:58:00,Gift Card,1,2166,6,6.37,0.2
6275,30,273,2023-05-13 21:58:00,Gift Card,2,478,3,10.26,0
6275,30,273,2023-05-13 21:58:00,Gift Card,3,808,6,3.89,0.1
6276,32,938,2025-04-25 16:59:00,Gift Card,1,378,1,18.88,0
6276,32,938,2025-04-25 16:59:00,Gift Card,2,299,4,2.3,0.2
6276,32,938,2025-04-25 16:59:00,Gift Card,3,653,4,15.86,0
6276,32,938,2025-04-25 16:59:00,Gift Card,4,1615,4,6.45,0
6277,33,578,2024-03-11 13:29:00,Mobile Pay,1,1506,6,5.93,0
6277,33,578,2024-03-11 13:29:00,Mobile Pay,2,2375,6,7.29,0
6277,33,578,2024-03-11 13:29:00,Mobile Pay,3,1869,4,5.65,0
6277,33,578,2024-03-11 13:29:00,Mobile Pay,4,1959,5,9.94,0.2
6277,33,578,2024-03-11 13:29:00,Mobile Pay,5,168,3,22.58,0
6277,33,578,2024-03-11 13:29:00,Mobile Pay,6,1677,3,12.02,0
6277,33,578,2024-03-11 13:29:00,Mobile Pay,7,555,3,9.8,0.15
6277,33,578,2024-03-11 13:29:00,Mobile Pay,8,330,5,33.1,0
6278,28,,2023-07-09 15:06:00,Cash,1,485,5,29.42,0.1
6278,28,,2023-07-09 15:06:00,Cash,2,1748,5,26.67,0.15
6278,28,,2023-07-09 15:06:00,Cash,3,772,1,11.58,0
6278,28,,2023-07-09 15:06:00,Cash,4,1648,6,10.13,0.2
6278,28,,2023-07-09 15:06:00,Cash,5,1660,6,2.95,0.15
6278,28,,2023-07-09 15:06:00,Cash,6,1521,3,7.41,0
6278,28,,2023-07-09 15:06:00,Cash,7,1449,4,5.01,0
6278,28,,2023-07-09 15:06:00,Cash,8,1773,6,28.14,0.15
6278,28,,2023-07-09 15:06:00,Cash,9,900,4,6.44,0
6278,28,,2023-07-09 15:06:00,Cash,10,2027,2,8.14,0.15
6278,28,,2023-07-09 15:06:00,Cash,11,935,5,30.07,0.05
6278,28,,2023-07-09 15:06:00,Cash,12,1208,2,10.8,0
6278,28,,2023-07-09 15:06:00,Cash,13,154,4,21.93,0.2
6279,6,35,2024-05-05 10:06:00,Credit Card,1,2402,4,7.73,0
6279,6,35,2024-05-05 10:06:00,Credit Card,2,1720,1,3.39,0.2
6279,6,35,2024-05-05 10:06:00,Credit Card,3,1759,1,10.57,0
6280,3,590,2025-08-08 16:31:00,Gift Card,1,2195,1,8.8,0
6280,3,590,2025-08-08 16:31:00,Gift Card,2,673,6,10.45,0.1
6280,3,590,2025-08-08 16:31:00,Gift Card,3,2454,6,4.64,0.15
6281,2,967,2025-07-17 15:57:00,PayPal,1,802,1,11.58,0
6281,2,967,2025-07-17 15:57:00,PayPal,2,118,2,9.12,0
6281,2,967,2025-07-17 15:57:00,PayPal,3,429,3,5.82,0.15
6282,28,910,2024-06-20 07:07:00,Mobile Pay,1,831,2,7.73,0.05
6283,22,,2025-01-19 14:06:00,EBT,1,514,5,4.64,0.05
6283,22,,2025-01-19 14:06:00,EBT,2,1335,3,14.65,0
6284,1,87126,2025-06-29 08:12:00,Credit Card,1,1974,1,6.17,0.2
6284,1,87126,2025-06-29 08:12:00,Credit Card,2,382,5,3.75,0
6285,46,,2023-07-18 09:30:00,Gift Card,1,825,1,11.07,0
6285,46,,2023-07-18 09:30:00,Gift Card,2,1153,4,5.5,0
6285,46,,2023-07-18 09:30:00,Gift Card,3,550,4,31.75,0.05
6285,46,,2023-07-18 09:30:00,Gift Card,4,506,3,6.86,0
6285,46,,2023-07-18 09:30:00,Gift Card,5,2412,6,8.1,0
6285,46,,2023-07-18 09:30:00,Gift Card,6,1152,4,9.89,0
6286,37,66975,2023-08-22 10:50:00,Mobile Pay,1,2183,5,12.5,0
6286,37,66975,2023-08-22 10:50:00,Mobile Pay,2,1159,3,13.75,0
6286,37,66975,2023-08-22 10:50:00,Mobile Pay,3,1843,6,7.3,0
6286,37,66975,2023-08-22 10:50:00,Mobile Pay,4,1663,4,4.61,0
6286,37,66975,2023-08-22 10:50:00,Mobile Pay,5,2020,1,12.03,0.2
6287,17,8271,2024-05-07 18:08:00,Cash,1,1367,4,14.1,0.05
6287,17,8271,2024-05-07 18:08:00,Cash,2,1291,5,5.96,0
6287,17,8271,2024-05-07 18:08:00,Cash,3,526,3,5.37,0.1
6287,17,8271,2024-05-07 18:08:00,Cash,4,1746,2,12.3,0.15
6288,38,875,2025-05-21 16:42:00,Debit Card,1,2402,1,7.73,0
6288,38,875,2025-05-21 16:42:00,Debit Card,2,1788,4,4.56,0
6288,38,875,2025-05-21 16:42:00,Debit Card,3,952,3,19.12,0
6289,20,440,2025-08-14 14:47:00,Credit Card,1,308,5,3.69,0
6289,20,440,2025-08-14 14:47:00,Credit Card,2,2331,6,11.67,0.2
6289,20,440,2025-08-14 14:47:00,Credit Card,3,600,3,9.13,0.1
6289,20,440,2025-08-14 14:47:00,Credit Card,4,2316,1,6.7,0
6289,20,440,2025-08-14 14:47:00,Credit Card,5,1201,6,4.78,0
6289,20,440,2025-08-14 14:47:00,Credit Card,6,1395,2,11.08,0
6289,20,440,2025-08-14 14:47:00,Credit Card,7,2472,5,11.24,0.05
6289,20,440,2025-08-14 14:47:00,Credit Card,8,1466,2,12.14,0.2
6289,20,440,2025-08-14 14:47:00,Credit Card,9,1672,6,5.08,0
6289,20,440,2025-08-14 14:47:00,Credit Card,10,224,2,12.44,0
6290,10,,2024-12-06 14:41:00,Debit Card,1,28,5,9.98,0
6290,10,,2024-12-06 14:41:00,Debit Card,2,1421,3,12.17,0.05
6290,10,,2024-12-06 14:41:00,Debit Card,3,476,3,5.01,0
6291,38,658,2024-11-12 07:10:00,Mobile Pay,1,833,3,12.84,0
6292,27,73,2023-08-01 15:55:00,PayPal,1,1967,1,3.42,0.2
6292,27,73,2023-08-01 15:55:00,PayPal,2,382,2,3.75,0.05
6293,37,,2025-01-12 07:34:00,EBT,1,165,2,17.4,0.1
6293,37,,2025-01-12 07:34:00,EBT,2,2476,3,10.15,0
6294,45,708,2024-06-04 13:42:00,Credit Card,1,1685,2,8.02,0.15
6294,45,708,2024-06-04 13:42:00,Credit Card,2,1596,5,10.11,0
6294,45,708,2024-06-04 13:42:00,Credit Card,3,827,5,8.93,0.15
6294,45,708,2024-06-04 13:42:00,Credit Card,4,187,3,4.92,0
6295,5,193,2025-08-10 07:24:00,Gift Card,1,2261,6,16.19,0.05
6295,5,193,2025-08-10 07:24:00,Gift Card,2,171,3,13.21,0.2
6296,25,28599,2023-08-31 07:11:00,Gift Card,1,1838,4,3.93,0
6297,46,29116,2024-04-15 21:29:00,Debit Card,1,951,5,11.82,0
6297,46,29116,2024-04-15 21:29:00,Debit Card,2,157,6,10.53,0
6297,46,29116,2024-04-15 21:29:00,Debit Card,3,1272,3,15.8,0
6297,46,29116,2024-04-15 21:29:00,Debit Card,4,133,3,6.37,0
6297,46,29116,2024-04-15 21:29:00,Debit Card,5,1037,2,30.31,0
6297,46,29116,2024-04-15 21:29:00,Debit Card,6,1567,3,9.98,0.15
6297,46,29116,2024-04-15 21:29:00,Debit Card,7,1284,4,31.83,0.05
6297,46,29116,2024-04-15 21:29:00,Debit Card,8,1659,3,6.43,0.15
6298,39,948,2024-11-29 13:23:00,EBT,1,1986,2,9.97,0.1
6298,39,948,2024-11-29 13:23:00,EBT,2,251,4,7.17,0
6298,39,948,2024-11-29 13:23:00,EBT,3,212,5,12.6,0.2
6298,39,948,2024-11-29 13:23:00,EBT,4,1337,5,9.59,0.1
6299,15,154,2025-01-05 08:53:00,Cash,1,1329,1,33.52,0.1
6300,50,180,2023-07-27 14:47:00,Mobile Pay,1,92,6,6.39,0
6300,50,180,2023-07-27 14:47:00,Mobile Pay,2,241,6,5.58,0.1
6300,50,180,2023-07-27 14:47:00,Mobile Pay,3,59,1,6.78,0.15
6300,50,180,2023-07-27 14:47:00,Mobile Pay,4,2335,3,6.01,0
6301,46,10391,2025-06-04 13:41:00,EBT,1,2352,2,6.35,0.05
6301,46,10391,2025-06-04 13:41:00,EBT,2,2270,6,9.79,0.2
6301,46,10391,2025-06-04 13:41:00,EBT,3,2280,3,13.35,0
6301,46,10391,2025-06-04 13:41:00,EBT,4,1719,3,8.07,0
6301,46,10391,2025-06-04 13:41:00,EBT,5,1663,5,4.61,0.15
6302,10,,2024-09-07 15:39:00,Debit Card,1,510,6,11.95,0.1
6302,10,,2024-09-07 15:39:00,Debit Card,2,6,1,34.84,0
6302,10,,2024-09-07 15:39:00,Debit Card,3,1335,3,14.65,0.2
6302,10,,2024-09-07 15:39:00,Debit Card,4,601,6,3.0,0
6302,10,,2024-09-07 15:39:00,Debit Card,5,913,2,4.74,0.1
6302,10,,2024-09-07 15:39:00,Debit Card,6,654,2,8.39,0
6302,10,,2024-09-07 15:39:00,Debit Card,7,1605,2,7.74,0
6302,10,,2024-09-07 15:39:00,Debit Card,8,1287,4,3.62,0.2
6303,32,749,2024-02-27 16:54:00,Debit Card,1,2167,6,2.4,0.05
6303,32,749,2024-02-27 16:54:00,Debit Card,2,1913,2,4.36,0
