product_id,sku,product_name,category,subcategory,brand,unit_price,cost,is_active
1210,HOU-001210-699,Nestle Mop Refills 2ct,Household,Cleaning,Nestle,30.21,18.57,True
1211,SNA-001211-191,Dole Tortilla Chips Restaurant Style 13oz,Snacks,Snacks,Dole,5.92,3.42,True
1212,SNA-001212-315,Private Selection Mixed Nuts Roasted 15oz,Snacks,Snacks,Private Selection,8.43,6.49,True
1213,HOU-001213-870,Tyson Mop Refills 2ct,Household,Cleaning,Tyson,26.22,16.07,True
1214,HOU-001214-570,Nestle Surface Cleaner Spray 22oz,Household,Cleaning,Nestle,33.76,21.12,True
1215,DAI-001215-723,Great Value Almond Milk Unsweetened 64oz,Dairy,Dairy,Great Value,6.87,5.2,True
1216,BAK-001216-820,Folgers Baguette French,Bakery,Bakery,Folgers,7.01,4.49,True
1217,PRO-001217-952,Great Value Organic Carrots 2lb Bag,Produce,Fresh,Great Value,10.84,7.07,True
1218,BAK-001218-496,Bounty Whole Wheat Bread,Bakery,Bakery,Bounty,3.36,2.44,True
1219,GRO-001219-479,365 Whole Foods Spaghetti Pasta 16oz,Grocery,Pantry,365 Whole Foods,12.24,7.98,True
1220,GRO-001220-796,Tyson Salsa Medium 16oz,Grocery,Pantry,Tyson,12.07,7.63,True
1221,BEV-001221-605,General Mills Spring Water 24x16.9oz Bottles,Beverages,Drinks,General Mills,14.61,8.16,True
1222,MEA-001222-940,Nestle Boneless Chicken Breast 1lb,Meat,Butcher,Nestle,24.14,13.89,True
1223,SNA-001223-665,Kraft Beef Jerky Original 2.85oz,Snacks,Snacks,Kraft,3.56,2.56,True
1224,DAI-001224-231,Heinz Large Grade A Eggs 12ct,Dairy,Dairy,Heinz,10.02,5.8,True
1225,MEA-001225-296,Tyson Rotisserie Chicken Whole,Meat,Butcher,Tyson,30.42,16.89,False
1226,SNA-001226-673,Oscar Mayer Mixed Nuts Roasted 15oz,Snacks,Snacks,Oscar Mayer,11.62,6.4,True
1227,GRO-001227-542,Chiquita Ketchup 20oz,Grocery,Pantry,Chiquita,11.17,7.19,True
1228,SNA-001228-470,Nature Valley Beef Jerky Original 2.85oz,Snacks,Snacks,Nature Valley,7.34,4.11,True
1229,GRO-001229-645,Private Selection Canned Black Beans 15oz,Grocery,Pantry,Private Selection,6.54,3.6,True
1230,PRO-001230-927,Heinz Blueberries 6oz,Produce,Fresh,Heinz,1.59,1.14,False
1231,BAK-001231-301,General Mills Bagels Plain 6ct,Bakery,Bakery,General Mills,3.21,1.99,True
1232,PRO-001232-542,Nature Valley Organic Bananas Bunch,Produce,Fresh,Nature Valley,10.74,7.37,True
1233,HOU-001233-210,General Mills Paper Plates 40ct,Household,Cleaning,General Mills,19.2,14.79,True
1234,HOU-001234-174,General Mills LED Light Bulbs 4ct,Household,Cleaning,General Mills,28.26,19.57,True
1235,FRO-001235-162,Horizon Organic Vanilla Ice Cream Bars 6ct,Frozen,Frozen,Horizon Organic,14.03,8.93,True
1236,PRO-001236-163,Pepsi Romaine Hearts 3ct,Produce,Fresh,Pepsi,12.04,7.85,True
1237,BAK-001237-793,Coca-Cola Bagels Plain 6ct,Bakery,Bakery,Coca-Cola,1.94,1.09,True
1238,BAK-001238-870,Hellmanns Bagels Plain 6ct,Bakery,Bakery,Hellmanns,6.1,4.57,True
1239,GRO-001239-575,Tide Corn Flakes Cereal 12oz,Grocery,Pantry,Tide,10.59,7.97,True
1240,HOU-001240-901,Oscar Mayer Mop Refills 2ct,Household,Cleaning,Oscar Mayer,5.77,3.86,True
1241,PRO-001241-709,Great Value Hass Avocados 4ct,Produce,Fresh,Great Value,9.64,6.62,True
1242,DAI-001242-362,Lays Almond Milk Unsweetened 64oz,Dairy,Dairy,Lays,5.45,3.6,True
1243,DAI-001243-916,Pepsi Greek Yogurt Plain 32oz,Dairy,Dairy,Pepsi,1.81,1.05,True
1244,SNA-001244-697,Dole Granola Bars Chewy 6ct,Snacks,Snacks,Dole,11.65,8.49,True
1245,BEV-001245-398,Chiquita Sports Drink Variety 6x20oz,Beverages,Drinks,Chiquita,7.73,4.27,True
1246,DAI-001246-619,General Mills Whole Milk Gallon,Dairy,Dairy,General Mills,10.87,7.38,True
1247,HOU-001247-755,Nestle Trash Bags Tall Kitchen 80ct,Household,Cleaning,Nestle,32.25,23.56,True
1248,FRO-001248-809,Hellmanns Frozen Berries Blend 16oz,Frozen,Frozen,Hellmanns,7.3,4.99,False
1249,BEV-001249-266,Chiquita Energy Drink Original 4x16oz,Beverages,Drinks,Chiquita,4.7,3.53,True
1250,FRO-001250-754,Great Value Chicken Nuggets 24oz,Frozen,Frozen,Great Value,6.05,3.65,True
1251,MEA-001251-926,Chiquita Italian Sausage Links 12oz,Meat,Butcher,Chiquita,27.19,16.24,True
1252,GRO-001252-175,Great Value Olive Oil Extra Virgin 16.9oz,Grocery,Pantry,Great Value,5.48,3.71,True
1253,FRO-001253-699,Wonder Bread Chicken Nuggets 24oz,Frozen,Frozen,Wonder Bread,13.99,8.85,False
1254,MEA-001254-278,Dole Pork Chops Bone-In 1lb,Meat,Butcher,Dole,11.56,7.05,True
1255,SNA-001255-300,Kraft Pretzels Mini 16oz,Snacks,Snacks,Kraft,1.54,1.15,True
1256,GRO-001256-240,Oscar Mayer Ketchup 20oz,Grocery,Pantry,Oscar Mayer,5.72,4.18,True
1257,MEA-001257-345,365 Whole Foods Bacon Sliced 12oz,Meat,Butcher,365 Whole Foods,16.08,10.22,True
1258,SNA-001258-166,Folgers Chocolate Bar Milk 1.55oz,Snacks,Snacks,Folgers,2.68,2.02,True
1259,MEA-001259-487,Doritos Pork Chops Bone-In 1lb,Meat,Butcher,Doritos,25.82,16.09,True
1260,MEA-001260-701,Hellmanns Boneless Chicken Breast 1lb,Meat,Butcher,Hellmanns,10.66,7.18,True
1261,HOU-001261-744,Kirkland Signature Trash Bags Tall Kitchen 80ct,Household,Cleaning,Kirkland Signature,28.86,21.67,True
1262,FRO-001262-903,Horizon Organic Chicken Nuggets 24oz,Frozen,Frozen,Horizon Organic,8.9,6.25,True
1263,SNA-001263-869,Wonder Bread Chocolate Bar Milk 1.55oz,Snacks,Snacks,Wonder Bread,7.25,4.82,True
1264,HOU-001264-638,Bounty Fabric Softener 60oz,Household,Cleaning,Bounty,25.83,18.46,True
1265,BEV-001265-753,Tide Sports Drink Variety 6x20oz,Beverages,Drinks,Tide,14.08,9.64,True
1266,MEA-001266-983,365 Whole Foods Pork Chops Bone-In 1lb,Meat,Butcher,365 Whole Foods,12.02,7.22,True
1267,BAK-001267-962,Kraft Whole Wheat Bread,Bakery,Bakery,Kraft,5.67,3.84,True
1268,PRO-001268-631,365 Whole Foods Roma Tomatoes 2lb Package,Produce,Fresh,365 Whole Foods,5.4,3.7,True
1269,HOU-001269-578,365 Whole Foods Sponges Scrub 6ct,Household,Cleaning,365 Whole Foods,17.97,11.4,True
1270,BEV-001270-283,Great Value Energy Drink Original 4x16oz,Beverages,Drinks,Great Value,8.57,5.24,True
1271,PRO-001271-625,Lays Roma Tomatoes 2lb Package,Produce,Fresh,Lays,7.69,4.37,True
1272,MEA-001272-173,Coca-Cola Ground Beef 80/20 1lb,Meat,Butcher,Coca-Cola,15.8,10.67,True
1273,HOU-001273-863,Dole Paper Plates 40ct,Household,Cleaning,Dole,29.46,20.83,True
1274,DAI-001274-857,Folgers Cottage Cheese 16oz,Dairy,Dairy,Folgers,7.64,4.66,True
1275,BEV-001275-515,Tide Green Tea Bags 20ct,Beverages,Drinks,Tide,12.94,9.37,True
1276,SNA-001276-333,Tide Popcorn Microwave Butter 6ct,Snacks,Snacks,Tide,3.95,2.85,True
1277,SNA-001277-839,365 Whole Foods Cookies Sandwich 15.25oz,Snacks,Snacks,365 Whole Foods,10.82,6.8,True
1278,MEA-001278-527,Folgers Ribeye Steak 12oz,Meat,Butcher,Folgers,11.28,7.37,True
1279,HOU-001279-994,Heinz Dish Soap Liquid 24oz,Household,Cleaning,Heinz,8.84,6.78,True
1280,HOU-001280-529,General Mills Surface Cleaner Spray 22oz,Household,Cleaning,General Mills,17.76,12.84,True
1281,SNA-001281-701,Chiquita Mixed Nuts Roasted 15oz,Snacks,Snacks,Chiquita,1.56,1.14,True
1282,DAI-001282-744,Heinz Sour Cream 16oz,Dairy,Dairy,Heinz,10.64,8.09,True
1283,BAK-001283-500,Nestle Tortillas Flour 10ct,Bakery,Bakery,Nestle,2.04,1.3,True
1284,HOU-001284-754,365 Whole Foods Batteries AA 24ct,Household,Cleaning,365 Whole Foods,31.83,18.19,True
1285,SNA-001285-946,Kirkland Signature Popcorn Microwave Butter 6ct,Snacks,Snacks,Kirkland Signature,9.35,6.19,True
1286,PRO-001286-390,Tide Blueberries 6oz,Produce,Fresh,Tide,3.7,2.28,True
1287,FRO-001287-630,Bounty Frozen Pizza Pepperoni 12in,Frozen,Frozen,Bounty,3.62,2.26,True
1288,BAK-001288-232,Coca-Cola Chocolate Chip Cookies 12ct,Bakery,Bakery,Coca-Cola,7.57,5.0,True
1289,MEA-001289-417,Nestle Atlantic Salmon Fillet 1lb,Meat,Butcher,Nestle,17.96,12.81,True
1290,BEV-001290-614,Nestle Sports Drink Variety 6x20oz,Beverages,Drinks,Nestle,11.73,7.69,True
1291,DAI-001291-944,Horizon Organic Half and Half Quart,Dairy,Dairy,Horizon Organic,5.96,4.39,True
1292,FRO-001292-689,365 Whole Foods Frozen Berries Blend 16oz,Frozen,Frozen,365 Whole Foods,3.94,2.25,True
1293,FRO-001293-962,Folgers French Fries Crinkle 32oz,Frozen,Frozen,Folgers,11.67,7.22,True
1294,DAI-001294-283,General Mills Mozzarella Shredded 8oz,Dairy,Dairy,General Mills,11.82,8.49,True
1295,DAI-001295-197,Heinz String Cheese 12ct,Dairy,Dairy,Heinz,5.89,4.52,True
1296,DAI-001296-650,Wonder Bread Salted Butter Sticks 16oz,Dairy,Dairy,Wonder Bread,4.71,3.58,True
1297,MEA-001297-880,Private Selection Italian Sausage Links 12oz,Meat,Butcher,Private Selection,21.57,16.8,True
1298,PRO-001298-519,Chiquita Organic Carrots 2lb Bag,Produce,Fresh,Chiquita,6.57,4.0,True
1299,FRO-001299-754,Horizon Organic Frozen Pizza Pepperoni 12in,Frozen,Frozen,Horizon Organic,11.48,8.29,True
1300,BAK-001300-138,Tide Sourdough Bread Loaf,Bakery,Bakery,Tide,1.42,0.82,True
1301,HOU-001301-596,365 Whole Foods Mop Refills 2ct,Household,Cleaning,365 Whole Foods,18.83,10.71,True
1302,FRO-001302-940,Nature Valley Frozen Mixed Vegetables 12oz,Frozen,Frozen,Nature Valley,6.7,3.93,True
1303,PRO-001303-227,Dole Gala Apples 3lb Bag,Produce,Fresh,Dole,7.55,4.83,True
1304,GRO-001304-257,Tyson Mac & Cheese Dinner 7.25oz,Grocery,Pantry,Tyson,6.45,3.81,True
1305,SNA-001305-813,365 Whole Foods Pretzels Mini 16oz,Snacks,Snacks,365 Whole Foods,1.85,1.29,True
1306,PRO-001306-415,Folgers Russet Potatoes 5lb Bag,Produce,Fresh,Folgers,6.48,4.46,True
1307,BAK-001307-483,General Mills Sourdough Bread Loaf,Bakery,Bakery,General Mills,11.92,7.1,True
1308,GRO-001308-940,Chiquita Long Grain White Rice 2lb Bag,Grocery,Pantry,Chiquita,3.54,2.49,True
1309,PRO-001309-271,Oscar Mayer Romaine Hearts 3ct,Produce,Fresh,Oscar Mayer,9.76,5.47,True
1310,HOU-001310-741,Doritos Surface Cleaner Spray 22oz,Household,Cleaning,Doritos,10.68,6.38,True
1311,BAK-001311-318,General Mills Bagels Plain 6ct,Bakery,Bakery,General Mills,2.53,1.58,True
1312,HOU-001312-317,Tide Paper Towels 6 Rolls,Household,Cleaning,Tide,18.75,10.6,True
1313,HOU-001313-323,Horizon Organic Paper Towels 6 Rolls,Household,Cleaning,Horizon Organic,17.32,12.58,True
1314,PRO-001314-910,Doritos Clementines 3lb Bag,Produce,Fresh,Doritos,12.88,9.6,True
1315,PRO-001315-746,Chiquita Lemons 2lb Bag,Produce,Fresh,Chiquita,9.44,6.66,False
1316,DAI-001316-750,Kraft Sour Cream 16oz,Dairy,Dairy,Kraft,10.2,7.22,False
1317,FRO-001317-118,Chiquita Vanilla Ice Cream Bars 6ct,Frozen,Frozen,Chiquita,10.49,7.18,True
1318,MEA-001318-821,Heinz Rotisserie Chicken Whole,Meat,Butcher,Heinz,34.64,20.91,True
1319,PRO-001319-855,General Mills Roma Tomatoes 2lb Package,Produce,Fresh,General Mills,6.3,3.82,True
1320,DAI-001320-403,Nature Valley Sour Cream 16oz,Dairy,Dairy,Nature Valley,3.65,2.32,True
1321,MEA-001321-554,Hellmanns Ground Pork 1lb,Meat,Butcher,Hellmanns,27.17,17.0,True
1322,GRO-001322-763,Private Selection Granulated Sugar 4lb Bag,Grocery,Pantry,Private Selection,10.8,7.8,True
1323,HOU-001323-310,General Mills Surface Cleaner Spray 22oz,Household,Cleaning,General Mills,21.17,16.06,True
1324,MEA-001324-836,Folgers Chicken Thighs Family Pack,Meat,Butcher,Folgers,11.66,8.75,True
1325,DAI-001325-106,Wonder Bread Half and Half Quart,Dairy,Dairy,Wonder Bread,2.05,1.36,False
1326,GRO-001326-309,Pepsi Mac & Cheese Dinner 7.25oz,Grocery,Pantry,Pepsi,2.76,1.63,True
1327,MEA-001327-180,Lays Pork Chops Bone-In 1lb,Meat,Butcher,Lays,17.78,11.69,True
1328,MEA-001328-280,Private Selection Pork Chops Bone-In 1lb,Meat,Butcher,Private Selection,23.17,14.36,True
1329,MEA-001329-181,Nature Valley Bacon Sliced 12oz,Meat,Butcher,Nature Valley,33.52,21.21,True
1330,FRO-001330-617,Private Selection Frozen Berries Blend 16oz,Frozen,Frozen,Private Selection,10.5,6.82,True
1331,FRO-001331-537,Tide Frozen Pizza Pepperoni 12in,Frozen,Frozen,Tide,13.31,9.64,True
1332,SNA-001332-844,Doritos Popcorn Microwave Butter 6ct,Snacks,Snacks,Doritos,3.35,2.14,True
1333,BEV-001333-720,Doritos Energy Drink Original 4x16oz,Beverages,Drinks,Doritos,9.02,5.65,True
1334,MEA-001334-104,Nestle Atlantic Salmon Fillet 1lb,Meat,Butcher,Nestle,5.38,3.58,True
1335,FRO-001335-504,Private Selection Fish Sticks 15oz,Frozen,Frozen,Private Selection,14.65,9.31,True
1336,PRO-001336-227,Kirkland Signature Russet Potatoes 5lb Bag,Produce,Fresh,Kirkland Signature,5.79,3.94,True
1337,BAK-001337-621,Bounty Donuts Glazed 12ct,Bakery,Bakery,Bounty,9.59,6.68,True
1338,GRO-001338-534,Tide Mac & Cheese Dinner 7.25oz,Grocery,Pantry,Tide,9.9,6.0,True
1339,HOU-001339-792,Folgers Mop Refills 2ct,Household,Cleaning,Folgers,5.84,4.11,True
1340,FRO-001340-353,Tyson Frozen Mixed Vegetables 12oz,Frozen,Frozen,Tyson,10.41,8.0,True
1341,GRO-001341-759,Horizon Organic Spaghetti Pasta 16oz,Grocery,Pantry,Horizon Organic,9.62,6.14,True
1342,PRO-001342-997,Nestle Organic Carrots 2lb Bag,Produce,Fresh,Nestle,6.24,4.62,True
1343,BEV-001343-774,Doritos Apple Juice 64oz Bottle,Beverages,Drinks,Doritos,13.69,9.37,True
1344,PRO-001344-686,Wonder Bread Hass Avocados 4ct,Produce,Fresh,Wonder Bread,10.38,6.53,True
1345,MEA-001345-815,Tide Ground Pork 1lb,Meat,Butcher,Tide,14.23,11.06,True
1346,GRO-001346-892,Horizon Organic Spaghetti Pasta 16oz,Grocery,Pantry,Horizon Organic,9.44,6.33,True
1347,BAK-001347-483,Kraft Chocolate Chip Cookies 12ct,Bakery,Bakery,Kraft,3.47,2.02,True
1348,SNA-001348-680,365 Whole Foods Tortilla Chips Restaurant Style 13oz,Snacks,Snacks,365 Whole Foods,10.82,6.41,True
1349,DAI-001349-365,Nestle Cottage Cheese 16oz,Dairy,Dairy,Nestle,12.79,9.6,True
1350,PRO-001350-270,Wonder Bread Cucumber 3ct,Produce,Fresh,Wonder Bread,2.22,1.26,True
1351,PRO-001351-699,Great Value Yellow Onions 3lb Bag,Produce,Fresh,Great Value,4.04,2.67,True
1352,GRO-001352-869,Tyson Long Grain White Rice 2lb Bag,Grocery,Pantry,Tyson,12.47,8.77,True
1353,GRO-001353-634,Nestle Spaghetti Pasta 16oz,Grocery,Pantry,Nestle,10.55,6.71,True
1354,BEV-001354-875,Nature Valley Sparkling Water Lime 8x12oz,Beverages,Drinks,Nature Valley,7.37,4.78,True
1355,HOU-001355-469,General Mills Surface Cleaner Spray 22oz,Household,Cleaning,General Mills,24.94,15.89,True
1356,HOU-001356-103,Coca-Cola Surface Cleaner Spray 22oz,Household,Cleaning,Coca-Cola,18.7,13.29,True
1357,DAI-001357-225,Hellmanns Whole Milk Gallon,Dairy,Dairy,Hellmanns,11.46,7.04,True
1358,MEA-001358-733,365 Whole Foods Ground Turkey 1lb,Meat,Butcher,365 Whole Foods,25.58,19.19,True
1359,MEA-001359-932,Wonder Bread Boneless Chicken Breast 1lb,Meat,Butcher,Wonder Bread,14.66,10.2,True
1360,HOU-001360-339,365 Whole Foods Mop Refills 2ct,Household,Cleaning,365 Whole Foods,23.19,14.89,True
1361,PRO-001361-587,Private Selection Yellow Onions 3lb Bag,Produce,Fresh,Private Selection,12.84,9.59,True
1362,BAK-001362-299,Hellmanns Donuts Glazed 12ct,Bakery,Bakery,Hellmanns,9.62,7.22,True
1363,SNA-001363-609,Pepsi Potato Chips Classic 10oz,Snacks,Snacks,Pepsi,10.61,6.57,True
1364,SNA-001364-556,Kraft Beef Jerky Original 2.85oz,Snacks,Snacks,Kraft,12.46,8.23,True
1365,MEA-001365-871,Kraft Pork Chops Bone-In 1lb,Meat,Butcher,Kraft,33.32,23.69,True
1366,GRO-001366-492,Chiquita Peanut Butter Creamy 16oz,Grocery,Pantry,Chiquita,10.26,6.16,True
1367,FRO-001367-239,Oscar Mayer Vanilla Ice Cream Bars 6ct,Frozen,Frozen,Oscar Mayer,14.1,9.81,True
1368,HOU-001368-884,Heinz Trash Bags Tall Kitchen 80ct,Household,Cleaning,Heinz,32.71,18.48,True
1369,BAK-001369-927,Private Selection Baguette French,Bakery,Bakery,Private Selection,4.02,2.45,True
1370,PRO-001370-858,Chiquita Hass Avocados 4ct,Produce,Fresh,Chiquita,8.22,4.88,True
1371,HOU-001371-489,Chiquita Dish Soap Liquid 24oz,Household,Cleaning,Chiquita,22.3,12.27,True
1372,SNA-001372-533,Tide Pretzels Mini 16oz,Snacks,Snacks,Tide,5.03,3.19,True
1373,DAI-001373-716,Oscar Mayer Cream Cheese 8oz Bar,Dairy,Dairy,Oscar Mayer,8.2,4.71,True
1374,FRO-001374-935,Pepsi French Fries Crinkle 32oz,Frozen,Frozen,Pepsi,14.33,10.64,True
1375,FRO-001375-390,Hellmanns Frozen Mixed Vegetables 12oz,Frozen,Frozen,Hellmanns,5.17,3.63,True
1376,GRO-001376-416,Chiquita All-Purpose Flour 5lb Bag,Grocery,Pantry,Chiquita,7.17,5.08,True
1377,FRO-001377-398,Nature Valley Chicken Nuggets 24oz,Frozen,Frozen,Nature Valley,11.59,7.38,False
1378,HOU-001378-315,Folgers Dish Soap Liquid 24oz,Household,Cleaning,Folgers,30.43,23.28,True
1379,GRO-001379-977,Kraft Mayonnaise 30oz,Grocery,Pantry,Kraft,6.99,4.47,False
1380,DAI-001380-501,Doritos Whole Milk Gallon,Dairy,Dairy,Doritos,5.24,3.7,False
1381,BAK-001381-640,Horizon Organic Tortillas Flour 10ct,Bakery,Bakery,Horizon Organic,9.79,6.02,True
1382,SNA-001382-234,Coca-Cola Chocolate Bar Milk 1.55oz,Snacks,Snacks,Coca-Cola,5.07,3.71,True
1383,GRO-001383-411,Folgers Ketchup 20oz,Grocery,Pantry,Folgers,6.64,3.9,True
1384,FRO-001384-314,Pepsi Frozen Waffles 10ct,Frozen,Frozen,Pepsi,6.0,4.33,True
1385,GRO-001385-204,Heinz Olive Oil Extra Virgin 16.9oz,Grocery,Pantry,Heinz,9.23,7.17,True
1386,BAK-001386-198,Kirkland Signature Chocolate Chip Cookies 12ct,Bakery,Bakery,Kirkland Signature,5.45,3.59,True
1387,PRO-001387-446,Wonder Bread Organic Carrots 2lb Bag,Produce,Fresh,Wonder Bread,8.23,6.36,True
1388,BAK-001388-221,Kirkland Signature Sourdough Bread Loaf,Bakery,Bakery,Kirkland Signature,4.11,2.72,True
1389,DAI-001389-894,Tide Almond Milk Unsweetened 64oz,Dairy,Dairy,Tide,9.38,6.87,True
1390,FRO-001390-747,Tyson Fish Sticks 15oz,Frozen,Frozen,Tyson,11.0,6.98,True
1391,PRO-001391-756,Nature Valley Hass Avocados 4ct,Produce,Fresh,Nature Valley,9.11,6.08,True
1392,FRO-001392-863,Folgers Frozen Waffles 10ct,Frozen,Frozen,Folgers,4.58,3.14,True
1393,BAK-001393-228,Heinz Donuts Glazed 12ct,Bakery,Bakery,Heinz,2.45,1.38,True
1394,SNA-001394-932,Tide Popcorn Microwave Butter 6ct,Snacks,Snacks,Tide,9.49,6.08,True
1395,SNA-001395-631,Horizon Organic Beef Jerky Original 2.85oz,Snacks,Snacks,Horizon Organic,11.08,7.47,True
1396,PRO-001396-774,Nestle Romaine Hearts 3ct,Produce,Fresh,Nestle,11.79,6.97,True
1397,DAI-001397-557,Doritos Whole Milk Gallon,Dairy,Dairy,Doritos,10.66,6.16,True
1398,MEA-001398-189,Kraft Chicken Thighs Family Pack,Meat,Butcher,Kraft,21.86,16.3,True
1399,PRO-001399-472,Dole Organic Carrots 2lb Bag,Produce,Fresh,Dole,12.6,7.43,False
1400,GRO-001400-147,Dole Tomato Sauce 15oz,Grocery,Pantry,Dole,12.36,8.27,True
1401,SNA-001401-690,Pepsi Beef Jerky Original 2.85oz,Snacks,Snacks,Pepsi,7.03,4.37,True
1402,HOU-001402-622,Doritos Batteries AA 24ct,Household,Cleaning,Doritos,11.29,6.47,True
1403,MEA-001403-245,Nestle Boneless Chicken Breast 1lb,Meat,Butcher,Nestle,13.98,10.37,False
1404,SNA-001404-467,Heinz Pretzels Mini 16oz,Snacks,Snacks,Heinz,4.54,3.26,True
1405,SNA-001405-490,Tyson Mixed Nuts Roasted 15oz,Snacks,Snacks,Tyson,8.89,5.22,True
1406,BEV-001406-811,Private Selection Cold Brew Coffee 48oz,Beverages,Drinks,Private Selection,5.14,3.07,True
1407,BEV-001407-761,Folgers Cold Brew Coffee 48oz,Beverages,Drinks,Folgers,5.71,3.63,True
1408,SNA-001408-941,Private Selection Popcorn Microwave Butter 6ct,Snacks,Snacks,Private Selection,3.09,2.4,True
1409,GRO-001409-179,General Mills All-Purpose Flour 5lb Bag,Grocery,Pantry,General Mills,4.45,2.99,True
1410,BAK-001410-755,Chiquita Bagels Plain 6ct,Bakery,Bakery,Chiquita,2.33,1.77,True
1411,DAI-001411-380,General Mills Cottage Cheese 16oz,Dairy,Dairy,General Mills,1.41,0.9,False
1412,BAK-001412-279,Coca-Cola Bagels Plain 6ct,Bakery,Bakery,Coca-Cola,7.45,5.6,True
1413,FRO-001413-457,Lays Vanilla Ice Cream Bars 6ct,Frozen,Frozen,Lays,11.55,8.65,True
1414,PRO-001414-274,Kirkland Signature Blueberries 6oz,Produce,Fresh,Kirkland Signature,5.01,3.62,True
1415,SNA-001415-970,Hellmanns Cookies Sandwich 15.25oz,Snacks,Snacks,Hellmanns,6.0,4.12,True
1416,SNA-001416-229,Oscar Mayer Popcorn Microwave Butter 6ct,Snacks,Snacks,Oscar Mayer,2.96,2.01,True
1417,HOU-001417-794,General Mills Fabric Softener 60oz,Household,Cleaning,General Mills,23.25,16.57,True
1418,HOU-001418-393,Lays Aluminum Foil 200sq ft,Household,Cleaning,Lays,13.26,8.6,True
1419,MEA-001419-978,Wonder Bread Bacon Sliced 12oz,Meat,Butcher,Wonder Bread,7.6,4.71,True
1420,PRO-001420-178,Horizon Organic Green Seedless Grapes 2lb,Produce,Fresh,Horizon Organic,9.83,7.54,True
1421,GRO-001421-667,Dole Spaghetti Pasta 16oz,Grocery,Pantry,Dole,12.17,8.96,True
1422,BAK-001422-591,Pepsi Baguette French,Bakery,Bakery,Pepsi,7.11,5.03,True
1423,SNA-001423-114,Tide Tortilla Chips Restaurant Style 13oz,Snacks,Snacks,Tide,8.5,6.46,True
1424,BAK-001424-350,Bounty Baguette French,Bakery,Bakery,Bounty,12.92,9.07,True
1425,SNA-001425-559,Hellmanns Potato Chips Classic 10oz,Snacks,Snacks,Hellmanns,12.58,8.87,True
1426,SNA-001426-176,Kraft Pretzels Mini 16oz,Snacks,Snacks,Kraft,5.58,3.24,True
1427,GRO-001427-488,Nature Valley Honey Wheat Bread Loaf,Grocery,Pantry,Nature Valley,3.28,2.54,True
1428,MEA-001428-397,Coca-Cola Rotisserie Chicken Whole,Meat,Butcher,Coca-Cola,13.97,8.63,True
1429,BAK-001429-758,Dole Sourdough Bread Loaf,Bakery,Bakery,Dole,7.32,5.53,True
1430,FRO-001430-106,Bounty Frozen Pizza Pepperoni 12in,Frozen,Frozen,Bounty,10.57,6.61,True
1431,GRO-001431-511,Kraft Olive Oil Extra Virgin 16.9oz,Grocery,Pantry,Kraft,5.44,3.12,True
1432,PRO-001432-257,Lays Organic Carrots 2lb Bag,Produce,Fresh,Lays,6.1,4.64,True
1433,BEV-001433-504,Nature Valley Spring Water 24x16.9oz Bottles,Beverages,Drinks,Nature Valley,7.79,4.94,True
1434,SNA-001434-549,Coca-Cola Mixed Nuts Roasted 15oz,Snacks,Snacks,Coca-Cola,8.97,5.84,True
1435,BAK-001435-991,Bounty Croissants 4ct,Bakery,Bakery,Bounty,9.59,5.52,True
1436,DAI-001436-861,Private Selection Mozzarella Shredded 8oz,Dairy,Dairy,Private Selection,5.17,2.88,True
1437,FRO-001437-531,Coca-Cola Frozen Waffles 10ct,Frozen,Frozen,Coca-Cola,9.11,6.05,True
1438,DAI-001438-613,Tide Sour Cream 16oz,Dairy,Dairy,Tide,9.78,7.05,True
1439,DAI-001439-911,Coca-Cola Large Grade A Eggs 12ct,Dairy,Dairy,Coca-Cola,1.54,0.9,True
1440,MEA-001440-949,Oscar Mayer Boneless Chicken Breast 1lb,Meat,Butcher,Oscar Mayer,15.25,11.81,True
1441,BAK-001441-388,Dole Cinnamon Rolls 8ct,Bakery,Bakery,Dole,6.98,5.06,True
1442,DAI-001442-291,Lays String Cheese 12ct,Dairy,Dairy,Lays,4.21,3.06,True
1443,MEA-001443-303,Private Selection Chicken Thighs Family Pack,Meat,Butcher,Private Selection,19.21,14.02,True
1444,SNA-001444-975,Nestle Popcorn Microwave Butter 6ct,Snacks,Snacks,Nestle,8.21,5.71,True
1445,DAI-001445-380,Kirkland Signature Mozzarella Shredded 8oz,Dairy,Dairy,Kirkland Signature,12.88,9.84,True
1446,MEA-001446-489,Kirkland Signature Ground Beef 80/20 1lb,Meat,Butcher,Kirkland Signature,17.21,10.68,True
1447,MEA-001447-536,Chiquita Pork Chops Bone-In 1lb,Meat,Butcher,Chiquita,19.37,12.92,True
1448,BEV-001448-472,Tyson Pepsi Cola 12x12oz Cans,Beverages,Drinks,Tyson,6.72,4.24,True
1449,HOU-001449-141,Kraft Paper Towels 6 Rolls,Household,Cleaning,Kraft,5.01,3.52,True
1450,BEV-001450-721,Tyson Sparkling Water Lime 8x12oz,Beverages,Drinks,Tyson,4.65,2.76,True
1451,HOU-001451-214,Dole Surface Cleaner Spray 22oz,Household,Cleaning,Dole,7.9,4.37,True
1452,DAI-001452-859,Bounty Sour Cream 16oz,Dairy,Dairy,Bounty,10.77,7.76,True
1453,HOU-001453-382,Wonder Bread Trash Bags Tall Kitchen 80ct,Household,Cleaning,Wonder Bread,11.29,7.21,True
